prompt_length,mean_value,std_value,cv_value,model_name
224,29.97,0.01,0.033366700033366704,hunyuan_05b
224,29.53,0.05,0.16931933626820184,hunyuan_05b
224,29.03,0.34,1.1712022046159147,hunyuan_05b
224,30.0,0.0,0.0,hunyuan_05b
224,29.56,0.0,0.0,hunyuan_05b
224,29.95,0.01,0.0333889816360601,hunyuan_05b
224,29.91,0.02,0.06686726847208291,hunyuan_05b
224,25.98,0.06,0.23094688221709006,qwen3_06b
224,25.88,0.07,0.27047913446676974,qwen3_06b
224,26.42,0.01,0.03785011355034065,qwen3_06b
224,26.5,0.16,0.6037735849056604,qwen3_06b
224,25.83,0.15,0.5807200929152149,qwen3_06b
224,26.58,0.01,0.03762227238525207,qwen3_06b
224,26.43,0.18,0.681044267877412,qwen3_06b
224,26.47,0.16,0.6044578768417077,qwen3_06b
224,26.43,0.01,0.037835792659856225,qwen3_06b
224,26.56,0.02,0.07530120481927711,qwen3_06b
224,26.41,0.01,0.03786444528587656,qwen3_06b
224,26.29,0.02,0.07607455306200077,qwen3_06b
224,26.32,0.03,0.11398176291793312,qwen3_06b
224,26.44,0.01,0.037821482602118005,qwen3_06b
224,26.46,0.03,0.11337868480725621,qwen3_06b
224,26.42,0.05,0.18925056775170326,qwen3_06b
256,29.55,0.06,0.2030456852791878,hunyuan_05b
256,29.56,0.0,0.0,hunyuan_05b
256,29.69,0.03,0.10104412260020208,hunyuan_05b
256,29.6,0.01,0.03378378378378378,hunyuan_05b
256,29.65,0.02,0.06745362563237774,hunyuan_05b
256,29.61,0.03,0.10131712259371835,hunyuan_05b
256,29.67,0.02,0.06740815638692282,hunyuan_05b
256,28.67,0.58,2.0230205790024414,hunyuan_05b
256,28.96,0.73,2.5207182320441985,hunyuan_05b
256,29.55,0.01,0.0338409475465313,hunyuan_05b
256,29.33,0.08,0.2727582679849983,hunyuan_05b
256,29.29,0.02,0.06828269033799932,hunyuan_05b
256,29.53,0.02,0.06772773450728073,hunyuan_05b
256,29.73,0.0,0.0,hunyuan_05b
256,29.61,0.1,0.33772374197906113,hunyuan_05b
256,29.69,0.03,0.10104412260020208,hunyuan_05b
256,25.75,0.08,0.31067961165048547,qwen3_06b
256,25.77,0.03,0.11641443538998836,qwen3_06b
256,26.06,0.0,0.0,qwen3_06b
256,26.3,0.1,0.38022813688212925,qwen3_06b
256,25.65,0.17,0.6627680311890839,qwen3_06b
256,26.17,0.05,0.19105846388995032,qwen3_06b
256,26.29,0.01,0.038037276531000384,qwen3_06b
256,26.03,0.19,0.7299270072992701,qwen3_06b
256,26.15,0.01,0.038240917782026776,qwen3_06b
256,26.3,0.03,0.11406844106463876,qwen3_06b
256,26.28,0.01,0.0380517503805175,qwen3_06b
256,26.12,0.04,0.1531393568147014,qwen3_06b
256,26.3,0.01,0.03802281368821293,qwen3_06b
256,26.1,0.02,0.07662835249042146,qwen3_06b
256,26.18,0.02,0.07639419404125286,qwen3_06b
256,26.22,0.02,0.07627765064836003,qwen3_06b
32,31.56,0.04,0.1267427122940431,hunyuan_05b
32,31.52,0.01,0.0317258883248731,hunyuan_05b
32,31.65,0.02,0.06319115323854661,hunyuan_05b
32,31.71,0.04,0.12614317250078838,hunyuan_05b
32,31.42,0.04,0.1273074474856779,hunyuan_05b
32,31.66,0.02,0.06317119393556538,hunyuan_05b
32,31.57,0.04,0.12670256572695598,hunyuan_05b
32,31.56,0.02,0.06337135614702155,hunyuan_05b
32,31.25,0.03,0.09599999999999999,hunyuan_05b
32,31.57,0.06,0.19005384859043395,hunyuan_05b
32,31.56,0.02,0.06337135614702155,hunyuan_05b
32,31.17,0.01,0.03208213025344883,hunyuan_05b
32,31.22,0.03,0.09609224855861628,hunyuan_05b
32,31.51,0.01,0.031735956839098696,hunyuan_05b
32,31.5,0.01,0.031746031746031744,hunyuan_05b
32,31.66,0.01,0.03158559696778269,hunyuan_05b
32,26.88,0.99,3.6830357142857144,qwen3_06b
32,27.46,0.03,0.10924981791697014,qwen3_06b
32,27.64,0.03,0.10853835021707668,qwen3_06b
32,28.16,0.01,0.03551136363636364,qwen3_06b
32,27.59,0.03,0.10873504893077202,qwen3_06b
32,27.6,0.03,0.10869565217391303,qwen3_06b
32,28.17,0.01,0.03549875754348598,qwen3_06b
32,28.13,0.05,0.17774617845716317,qwen3_06b
32,28.03,0.01,0.03567606136282554,qwen3_06b
32,28.16,0.01,0.03551136363636364,qwen3_06b
32,28.09,0.01,0.0355998576005696,qwen3_06b
32,28.12,0.01,0.03556187766714083,qwen3_06b
32,28.13,0.01,0.03554923569143264,qwen3_06b
32,28.16,0.01,0.03551136363636364,qwen3_06b
32,28.01,0.01,0.035701535166012134,qwen3_06b
